Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,Vulnerability Rules,Number of bugs,label
34,1,57,2,0.662338,1,2,1,0.416667,0.5,10,10,2,1,1,4,9,1,1,5,8,0.333333,0.130435,3,3,1,2,0.130435,3,2,3,0,0,2,20,24,2,4,1,0,3,0,2,0,25,7,0,3,0,20,24,2,4,1,0,3,0,2,0,25,7,0,3,0,0,0,22,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,117,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,11,14,5,4,16,24,0.5,0.171429,12,11,3,3,0.162162,12,3,4,0,0,1,58,78,8,0,3,0,8,0,5,0,27,25,0,18,0,62,82,8,0,3,0,9,0,6,0,28,26,0,19,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,1,42,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,2,4,3,1,4,0.25,0.2,3,3,1,3,0.2,3,1,1,0,0,1,12,15,0,3,0,0,3,0,3,0,11,3,0,11,0,12,15,0,3,0,0,3,0,3,0,11,3,0,11,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,207,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,28,6,65,30,9,22,0.571429,0.191781,28,24,8,6,0.191781,28,0,0,0,0,0,118,170,9,0,9,0,13,0,13,0,13,60,0,13,0,118,170,9,0,9,0,13,0,13,0,13,60,0,13,0,0,0,17,2,11,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,2,0,0,0,0,0,0,0
27,1,39,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,3,6,7,2,4,0.5,0.230769,3,3,1,1,0.230769,3,2,2,0,0,1,10,13,2,4,1,0,2,0,1,0,24,2,0,2,0,10,13,2,4,1,0,2,0,1,0,24,2,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,36,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,4,2,2,4,0.333333,0.272727,3,3,1,2,0.272727,3,1,1,0,0,1,8,10,0,3,0,0,2,0,2,0,10,2,0,10,0,8,10,0,3,0,0,2,0,2,0,10,2,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,244,2,0.09750299999999999,1,8,2,0.109453,0.11235999999999999,22,20,1,7,7,52,11,23,30,17,27,0.0909091,0.0481283,9,3,1,10,0.0481283,9,1,1,0,0,1,178,201,7,0,4,0,10,0,10,0,17,122,0,17,0,178,201,7,0,4,0,10,0,10,0,17,122,0,17,0,0,0,42,6,1,0,0,0,0,9,0,0,0,7,0,2,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,2,0,0,0,0
28,1,48,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,4,5,1,1,3,6,0.333333,0.15,3,3,1,2,0.15,3,2,2,0,0,1,17,21,2,4,1,0,3,0,2,0,25,5,0,3,0,17,21,2,4,1,0,3,0,2,0,25,5,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,36,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,5,2,2,4,0.333333,0.272727,3,3,1,2,0.272727,3,1,1,0,0,1,8,10,0,3,0,0,2,0,2,0,10,2,0,10,0,8,10,0,3,0,0,2,0,2,0,10,2,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1,50,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,8,1,1,4,7,0.333333,0.17647100000000002,3,3,1,2,0.17647100000000002,3,2,3,0,0,2,14,18,2,4,1,0,3,0,2,0,25,3,0,3,0,14,18,2,4,1,0,3,0,2,0,25,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1,307,2,0.138692,1,10,2,0.13333299999999998,0.144928,34,30,1,8,5,49,25,8,1,26,32,0.333333,0.126582,20,3,1,2,0.11538499999999999,27,3,5,0,0,2,138,167,20,0,15,0,6,1,2,0,25,78,1,15,0,207,255,21,0,16,0,13,1,8,0,32,108,1,21,0,0,0,81,6,6,0,0,0,0,16,0,2,0,8,0,5,0,0,41,0,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
25,1,34,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,1,1,2,4,0.333333,0.272727,3,3,1,2,0.272727,3,2,2,0,0,1,8,10,0,3,0,0,2,0,2,0,12,2,0,12,0,8,10,0,3,0,0,2,0,2,0,12,2,0,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,36,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,2,3,2,4,0.333333,0.272727,3,3,1,2,0.272727,3,1,1,1,1,1,8,10,0,3,0,0,2,0,2,0,10,2,0,10,0,8,10,0,3,0,0,2,0,2,0,10,2,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,85,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,8,8,3,4,7,15,0.125,0.07894739999999999,3,3,1,7,0.0697674,3,1,2,0,0,2,35,45,2,1,1,1,8,0,7,0,8,13,1,7,0,40,50,5,1,4,1,8,0,7,0,8,13,1,7,0,0,0,25,1,8,0,0,0,0,0,0,0,0,0,6,0,0,1,22,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
42,1,237,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,23,27,5,6,26,35,0.2,0.0662252,10,4,1,4,0.0598802,10,3,4,0,0,1,141,176,12,0,7,0,9,1,4,0,28,69,1,17,0,157,196,13,0,8,0,12,1,6,0,33,72,1,21,0,0,1,40,0,4,0,0,0,0,0,0,0,0,1,1,1,0,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
33,1,51,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,8,1,1,4,7,0.333333,0.166667,3,3,1,2,0.166667,3,2,3,0,0,2,15,19,2,4,1,0,3,0,2,0,25,3,0,3,0,15,19,2,4,1,0,3,0,2,0,25,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,93,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,10,7,5,4,5,15,0.0,0.0,0,0,0,10,0.0,0,1,2,0,0,2,45,58,3,2,2,2,10,0,9,0,10,18,1,9,0,50,63,6,2,5,2,10,0,9,0,10,18,1,9,0,0,0,29,0,9,0,0,0,0,0,0,0,0,0,6,0,0,1,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
33,1,85,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,5,8,45,44,5,10,0.333333,0.355556,16,16,1,2,0.355556,16,1,1,36,130,1,29,53,4,0,4,0,5,0,2,0,5,11,0,2,0,29,53,4,0,4,0,5,0,2,0,5,11,0,2,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25,1,66,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,7,2,1,1,1,8,0.0,0.0,0,0,0,8,0.0,0,1,2,0,0,2,35,42,6,3,6,0,7,0,7,0,15,13,0,15,0,35,42,6,3,6,0,7,0,7,0,15,13,0,15,0,0,0,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0
32,1,85,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,12,3,220,117,2,12,0.1,0.0666667,3,3,1,9,0.0666667,3,1,1,0,0,1,42,54,1,1,1,1,10,0,9,0,10,16,0,9,0,42,54,1,1,1,1,10,0,9,0,10,16,0,9,0,0,0,23,1,9,0,0,4,0,0,0,0,0,0,3,0,0,1,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,1,47,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,6,2,11,15,2,6,0.25,0.157895,3,3,1,3,0.157895,3,1,1,10,52,1,16,21,1,3,1,0,4,0,3,0,12,5,0,11,0,16,21,1,3,1,0,4,0,3,0,12,5,0,11,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,1,46,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,8,1,1,4,6,0.5,0.1875,3,3,1,1,0.1875,3,2,2,0,0,1,13,16,2,4,1,0,2,0,1,0,24,4,0,2,0,13,16,2,4,1,0,2,0,1,0,24,4,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,39,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,3,12,13,2,4,0.5,0.230769,3,3,1,1,0.230769,3,2,2,0,0,1,10,13,2,4,1,0,2,0,1,0,24,2,0,2,0,10,13,2,4,1,0,2,0,1,0,24,2,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,60,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,4,11,4,3,4,8,0.2,0.125,3,3,1,4,0.125,3,2,3,0,0,2,21,27,6,1,2,1,4,0,4,0,9,6,0,6,0,21,27,6,1,2,1,4,0,4,0,9,6,0,6,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,32,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,2,1,1,2,0.5,0.375,3,3,1,1,0.375,3,1,1,0,0,1,5,6,0,3,0,0,1,0,1,0,9,1,0,9,0,5,6,0,3,0,0,1,0,1,0,9,1,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,33,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,2,10,7,1,2,0.5,0.375,3,3,1,1,0.375,3,3,3,0,0,1,5,6,2,3,0,0,1,0,1,0,16,1,0,15,0,5,6,2,3,0,0,1,0,1,0,16,1,0,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,39,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,4,1,1,3,5,0.5,0.230769,3,3,1,1,0.230769,3,2,2,0,0,1,10,13,2,4,1,0,2,0,1,0,24,2,0,2,0,10,13,2,4,1,0,2,0,1,0,24,2,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,39,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,2,1,1,2,4,0.333333,0.272727,3,3,1,2,0.272727,3,2,2,0,0,1,8,12,1,3,0,0,2,0,2,0,14,2,0,13,0,8,12,1,3,0,0,2,0,2,0,14,2,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,39,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,3,6,2,1,3,0.333333,0.25,3,3,1,2,0.25,3,2,2,0,0,1,9,11,1,3,0,0,2,0,2,0,14,2,0,13,0,9,11,1,3,0,0,2,0,2,0,14,2,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,32,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,2,1,1,1,2,0.5,0.28571399999999997,2,2,1,1,0.28571399999999997,2,2,2,0,0,1,5,6,1,3,0,0,1,0,1,0,13,1,0,12,0,5,6,1,3,0,0,1,0,1,0,13,1,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,39,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,3,27,20,1,3,0.333333,0.25,3,3,1,2,0.25,3,2,2,0,0,1,9,11,1,3,0,0,2,0,2,0,14,2,0,13,0,9,11,1,3,0,0,2,0,2,0,14,2,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,45,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,2,2,1,1,4,0.25,0.17647100000000002,3,3,1,3,0.17647100000000002,3,1,1,0,0,1,14,18,1,3,1,0,3,0,3,0,11,4,0,11,0,14,18,1,3,1,0,3,0,3,0,11,4,0,11,0,0,0,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,1,46,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,2,1,1,1,4,0.25,0.17647100000000002,3,3,1,3,0.17647100000000002,3,1,1,0,0,1,14,19,1,3,1,0,3,0,3,0,11,4,0,11,0,14,19,1,3,1,0,3,0,3,0,11,4,0,11,0,0,0,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
41,1,70,2,0.616,1,1,1,0.366667,0.391304,11,9,2,0,0,3,20,1,1,3,6,0.333333,0.11538499999999999,3,3,1,2,0.11538499999999999,3,2,3,0,0,2,23,30,2,4,1,0,3,0,2,0,25,12,0,3,0,23,30,2,4,1,0,3,0,2,0,25,12,0,3,0,0,0,22,2,0,0,0,0,0,10,0,1,0,0,0,1,0,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,1,113,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,23,11,4,8,11,24,0.07142860000000001,0.0454545,3,3,1,13,0.0454545,3,1,2,0,0,2,63,77,4,0,1,0,13,0,13,0,20,23,0,20,0,63,77,4,0,1,0,13,0,13,0,20,23,0,20,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1,380,2,0.0,0,0,0,0.0,0.0,0,0,2,2,2,30,72,2,1,84,100,0.153846,0.0382775,8,6,2,11,0.0336134,8,3,5,0,0,2,201,258,15,0,10,0,16,0,12,0,35,124,0,25,0,230,289,21,0,16,0,18,0,14,0,47,135,0,37,0,0,0,57,3,10,0,0,0,0,0,0,1,0,0,6,8,0,2,43,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,4,1,0,0,1,0,0,0
29,1,39,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,3,3,2,1,3,0.333333,0.25,3,3,1,2,0.25,3,2,2,0,0,1,9,11,1,3,0,0,2,0,2,0,14,2,0,13,0,9,11,1,3,0,0,2,0,2,0,14,2,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,40,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,3,1,1,1,3,0.333333,0.25,3,3,1,2,0.25,3,2,2,0,0,1,9,12,1,3,0,0,2,0,2,0,14,2,0,13,0,9,12,1,3,0,0,2,0,2,0,14,2,0,13,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,45,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,3,2,1,1,1,4,0.25,0.17647100000000002,3,3,1,3,0.17647100000000002,3,1,1,0,0,1,14,18,1,3,1,0,3,0,3,0,11,4,0,11,0,14,18,1,3,1,0,3,0,3,0,11,4,0,11,0,0,0,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28,1,39,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,2,2,2,1,3,0.333333,0.25,3,3,1,2,0.25,3,2,2,0,0,1,9,12,0,3,0,0,2,0,2,0,12,2,0,12,0,9,12,0,3,0,0,2,0,2,0,12,2,0,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,209,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,24,16,5,5,29,53,0.08333330000000001,0.061538499999999996,8,8,2,22,0.0601504,8,1,2,0,0,2,122,161,10,9,9,9,24,0,23,0,24,60,1,23,0,125,164,11,9,10,9,24,0,23,0,24,60,1,23,0,0,0,64,1,5,0,0,0,0,0,0,0,0,0,4,2,0,1,52,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
29,1,44,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,3,3,3,4,1,4,0.25,0.2,3,3,1,3,0.2,3,2,2,0,0,1,12,16,1,3,0,0,3,0,3,0,15,3,0,14,0,12,16,1,3,0,0,3,0,3,0,15,3,0,14,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,45,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,4,3,0,0,1,4,1.0,0.235294,4,4,1,0,0.235294,4,2,2,0,0,1,13,17,2,4,1,0,3,0,0,0,25,3,0,1,0,13,17,2,4,1,0,3,0,0,0,25,3,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,1,119,2,0.0,0,0,0,0.0,0.0,0,0,2,2,2,7,10,3,2,7,10,0.333333,0.276596,13,4,1,2,0.188406,13,1,1,0,0,1,34,55,7,0,4,0,3,0,2,0,10,16,0,9,0,56,77,7,0,4,0,6,0,5,0,13,24,0,12,0,0,0,22,6,1,0,0,0,0,0,0,1,0,0,0,0,0,2,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0
25,1,34,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,1,1,2,4,0.333333,0.272727,3,3,1,2,0.272727,3,2,2,0,0,1,8,10,0,3,0,0,2,0,2,0,12,2,0,12,0,8,10,0,3,0,0,2,0,2,0,12,2,0,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,36,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,2,4,2,4,0.333333,0.272727,3,3,1,2,0.272727,3,1,1,2,2,1,8,10,0,3,0,0,2,0,2,0,10,2,0,10,0,8,10,0,3,0,0,2,0,2,0,10,2,0,10,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,83,2,0.0,0,0,0,0.0,0.0,0,0,1,1,1,3,9,1,1,10,12,0.5,0.166667,3,3,1,1,0.0731707,3,2,2,0,0,1,15,20,2,4,1,0,2,0,1,0,24,6,0,2,0,38,49,4,4,3,0,6,0,3,0,28,12,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,34,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,1,1,0,2,4,0.333333,0.272727,3,3,1,2,0.272727,3,2,2,0,0,1,8,10,0,3,0,0,2,0,2,0,12,2,0,12,0,8,10,0,3,0,0,2,0,2,0,12,2,0,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1,248,2,0.163435,1,8,2,0.115942,0.146341,24,24,2,4,4,37,9,17,16,16,27,0.11111099999999999,0.0463576,7,4,1,8,0.05747130000000001,10,0,0,0,0,0,144,182,13,2,13,2,11,2,8,0,11,76,2,8,0,164,207,15,2,15,2,12,4,9,0,12,87,4,9,0,0,0,63,9,28,0,0,4,0,15,0,1,0,4,0,0,0,17,33,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,1,0,10,5,0,0,1,0,0,0
45,1,570,2,0.0,0,0,0,0.0,0.0,0,0,1,7,6,107,12,3,6,32,55,0.08333330000000001,0.0583756,23,3,1,11,0.0501089,23,0,0,0,0,0,371,444,12,9,12,9,23,0,11,3,23,214,0,11,3,436,526,17,15,17,15,36,0,24,3,36,239,0,24,3,0,5,99,10,36,0,0,14,0,0,0,0,0,7,4,3,0,13,81,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,8,6,0,3,0,0,0,0
64,1,141,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,11,34,1,1,17,19,0.5,0.102941,7,3,1,1,0.0985916,7,2,2,0,0,1,61,75,2,4,1,0,2,0,1,0,24,42,0,2,0,64,78,3,4,2,0,2,1,1,0,24,42,1,2,0,0,0,18,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0
36,1,97,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,9,10,3,4,4,13,0.14285699999999998,0.06,3,3,1,6,0.06,3,3,4,0,0,1,47,62,11,0,6,0,9,0,6,0,28,15,0,19,0,47,62,11,0,6,0,9,0,6,0,28,15,0,19,0,0,0,23,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0
58,1,168,2,0.0,0,0,0,0.0,0.0,0,0,2,0,0,12,6,28,28,8,20,1.0,0.643411,83,83,13,0,0.643411,83,0,0,0,0,0,46,111,2,1,2,1,12,0,12,0,12,18,0,12,0,46,111,2,1,2,1,12,0,12,0,12,18,0,12,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
30,1,35,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,1,2,6,4,1,2,0.5,0.5,5,5,1,1,0.5,5,1,1,0,0,1,5,6,0,3,0,0,1,0,1,0,9,1,0,9,0,5,6,0,3,0,0,1,0,1,0,9,1,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,122,2,0.0,0,0,0,0.0,0.0,0,0,11,0,0,11,6,0,0,0,11,0.833333,0.4375,35,34,10,2,0.4375,35,1,1,0,0,1,45,85,0,0,0,0,11,0,11,0,13,10,0,13,0,45,85,0,0,0,0,11,0,11,0,13,10,0,13,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,67,2,0.595745,1,2,1,0.322581,0.4,10,10,2,1,1,5,7,1,1,4,8,0.25,0.107143,3,3,1,3,0.107143,3,2,4,0,0,3,25,31,3,4,2,0,4,0,3,0,26,9,0,4,0,25,31,3,4,2,0,4,0,3,0,26,9,0,4,0,0,0,24,0,1,0,0,0,0,11,0,1,0,0,0,0,0,1,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,297,2,0.0166065,1,3,1,0.0371747,0.0391304,10,9,1,8,8,48,10,0,0,12,16,0.2,0.090535,22,3,1,4,0.08730160000000001,22,0,0,0,0,0,221,258,2,0,2,0,4,0,4,0,4,153,0,4,0,230,269,2,1,2,1,7,0,7,0,7,154,0,7,0,0,4,36,7,27,0,2,0,0,4,0,1,0,6,0,0,0,9,20,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,5,2,3,0,0,0,0,0
